state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdRK Travels,A/C Seater / Sleeper (2+1),23:30,06h 10m,05:40,3.5,350,27
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),12:25,06h 50m,19:15,4.7,294,18
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05h 30m,02:45,3.8,467,22
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,05h 15m,02:45,3.5,467,16
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4578,INDRA(A.C. Seater),22:00,04h 44m,02:44,4.2,565,23
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04h 54m,03:09,4.0,467,28
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05h 27m,03:42,3.8,467,26
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),22:30,06h 45m,05:15,4.4,650,16
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.2,500,23
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,23:00,06h 30m,05:30,4.3,500,10
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),22:55,06h 05m,05:00,3.9,599,17
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 45m,05:30,4.3,500,17
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5734,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,06h 45m,22:00,3.7,584,24
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,07h 00m,23:30,2.9,584,33
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,09h 15m,02:15,1.5,616,33
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 56912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,08h 30m,01:45,4.3,616,34
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 47463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,09h 10m,03:30,3.9,616,27
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,A/C Seater / Sleeper (2+1),20:10,09h 20m,05:30,4.3,599,24
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:50,08h 40m,06:30,4.1,599,18
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sree sivasankar Travels,NON A/C Seater (2+2),21:25,08h 25m,05:50,4.2,600,6
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdAl madeena Travels,A/C Sleeper (2+1),22:30,07h 45m,06:15,4.0,849,8
Andhra Pradesh,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Sleeper (2+1),21:10,08h 50m,06:00,4.3,999,11
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 45m,03:15,2.6,483,1
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,09h 20m,04:30,4.8,483,5
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,07h 05m,02:20,3.0,503,13
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 50m,05:30,2.6,572,14
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 30m,04:30,4.5,483,15
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.9,590,18
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,4.1,590,18
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,07h 05m,04:50,4.2,749,10
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 45m,04:45,3.4,600,9
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 10m,04:40,3.0,599,16
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,APSRTC - 35292,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,09h 45m,00:45,4.3,644,19
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,APSRTC - 2638,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:15,08h 15m,23:30,3.9,1011,15
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,APSRTC - 4022,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,09h 40m,01:10,4.0,644,29
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,APSRTC - 3879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,09h 30m,01:45,3.7,644,31
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,APSRTC - 4157,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,09h 00m,01:45,4.0,644,31
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Jabbar Travels,NON A/C Sleeper (2+1),22:45,07h 45m,06:30,4.2,699,16
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.3,931,16
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Simhapuri Travels,NON A/C Sleeper (2+1),23:00,07h 00m,06:00,4.0,649,14
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 10m,06:10,4.4,999,20
Andhra Pradesh,Bangalore to Nellore,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:00,08h 20m,06:20,4.3,627,9
Andhra Pradesh,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,2.7,549,31
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52501,Express Non AC Seater 2+3,13:30,04h 30m,18:00,3.9,224,45
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52507,Express Non AC Seater 2+3,13:30,04h 40m,18:10,3.6,203,38
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,03h 30m,17:40,3.4,330,30
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52555,Express Non AC Seater 2+3,15:00,04h 20m,19:20,3.3,246,41
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52503,Express Non AC Seater 2+3,15:00,04h 30m,19:30,3.6,224,42
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,4.0,349,26
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,4.2,400,34
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.5,349,28
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.6,399,31
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05h 41m,05:40,3.9,449,26
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 1731,Super Luxury (Non AC Seater 2+2 Push Back),12:45,05h 40m,18:25,4.0,474,31
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 2478,Super Luxury (Non AC Seater 2+2 Push Back),13:40,06h 20m,20:00,2.8,380,31
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 1315,Super Luxury (Non AC Seater 2+2 Push Back),16:00,05h 25m,21:25,3.1,474,30
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 6763,Super Luxury (Non AC Seater 2+2 Push Back),16:20,06h 10m,22:30,3.3,380,31
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),17:20,06h 50m,00:10,4.3,380,31
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06h 25m,06:00,4.3,400,22
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,BRS Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,4.2,550,12
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,4.2,399,17
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,BRS Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.0,700,14
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,06h 05m,05:35,4.1,400,20
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 5549,SAPTAGIRI EXPRESS,13:45,03h 15m,17:00,4.7,162,46
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 47494,INDRA(A.C. Seater),14:00,03h 00m,17:00,4.3,253,38
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 5537,SAPTAGIRI EXPRESS,14:45,03h 15m,18:00,3.8,162,41
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 47484,INDRA(A.C. Seater),15:00,03h 00m,18:00,3.1,253,34
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 5567,SAPTAGIRI EXPRESS,15:15,03h 15m,18:30,4.0,162,46
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,4.5,1175,1
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),16:30,03h 40m,20:10,4.3,237,14
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),23:00,04h 25m,03:25,4.3,332,5
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,AR & BCVR Travels,A/C Seater/Sleeper (2+1),20:50,04h 10m,01:00,4.2,1000,25
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),18:30,03h 35m,22:05,4.7,332,20
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:00,11h 10m,02:10,3.5,997,25
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,12h 30m,04:15,2.8,728,20
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,09h 15m,02:00,4.4,699,28
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,12h 15m,05:00,4.0,731,19
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,12h 15m,05:30,4.0,731,14
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:15,08h 40m,07:55,4.4,719,33
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,08h 40m,07:40,4.6,989,18
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,AC Sleeper (2+1),23:45,08h 30m,08:15,4.4,1059,18
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:15,09h 15m,07:30,4.0,999,7
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:30,09h 40m,07:10,4.4,699,19
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,05h 15m,19:30,3.3,584,39
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 55m,21:25,4.2,386,31
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,05h 15m,21:00,4.1,584,46
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,05h 15m,23:00,3.4,386,34
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04h 40m,23:10,4.2,386,34
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),22:15,06h 00m,04:15,3.0,300,6
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),23:00,05h 30m,04:30,3.1,300,11
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05h 25m,05:00,3.8,450,34
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 00m,05:40,4.4,399,28
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:44,06h 21m,06:05,4.0,450,2
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 30m,03:00,4.1,462,34
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 00m,03:00,4.1,495,4
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,09h 00m,04:30,3.1,495,5
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 30m,04:15,4.3,495,1
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5906,INDRA(A.C. Seater),20:00,07h 50m,03:50,3.4,598,22
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Sri Vengamamba Bus Transport(SVBT),A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,4.4,550,17
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Kaveri Travels,NON AC Seater / Sleeper 2+1,21:00,08h 00m,05:00,4.4,600,8
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),21:40,07h 50m,05:30,4.5,899,11
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,07h 50m,05:00,4.1,428,17
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,V Kaveri Travels,A/C Sleeper (2+1),22:00,07h 45m,05:45,4.4,1000,13
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,05h 40m,03:10,4.3,461,29
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 40m,03:25,4.4,461,33
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05h 40m,03:40,3.1,461,23
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 15m,03:25,3.8,470,30
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:15,05h 40m,03:55,4.3,597,10
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,06h 30m,04:45,4.1,399,26
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05h 45m,05:15,4.3,800,18
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Vikram sri krishna travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.9,469,11
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,VSN Travels,A/C Seater / Sleeper (2+1),21:56,07h 04m,05:00,3.8,499,20
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Pspk Bus,Non A/C Seater / Sleeper (2+1),23:05,05h 25m,04:30,4.8,400,23
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Sleeper (2+1),20:00,08h 15m,04:15,4.3,588,20
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Sleeper (2+1),23:00,08h 15m,07:15,4.1,569,19
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),22:15,08h 00m,06:15,4.2,500,24
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,10h 00m,04:30,4.4,718,21
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 4943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,10h 00m,05:00,3.6,718,27
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,07h 45m,03:15,4.4,728,33
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,09h 00m,05:15,4.0,728,33
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2783,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 45m,06:15,4.2,718,30
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,09h 05m,05:50,4.2,579,20
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),21:00,09h 30m,06:30,4.6,548,18
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),21:45,09h 00m,06:45,4.1,700,25
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,AdIntrCity SmartBus,AC Sleeper (2+1),22:00,08h 05m,06:05,4.4,639,21
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,4.0,399,22
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,08h 10m,03:00,3.8,470,5
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,APSRTC - 9206,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,07h 20m,03:45,4.7,470,2
